Year,Month,GPRH,GPRHT,GPRHA,,N3H_SW3,GPRH_RAW,GPRHT_RAW,GPRHA_RAW,,N3H_SW3_NYT,GPRH_RAW_NYT,GPRH_NYT
2007.49999999566,July,110.12,114.79,81.22,,19287,143,123,26,,5627,55,104.61
2007.58333332899,August,64.28,58.21,81.60,,21028,91,68,10,,5403,28,55.47
2007.66666666232,September,66.42,60.60,86.21,,19903,89,67,9,,5386,39,77.50
2007.74999999565,October,106.40,114.42,75.27,,19821,142,126,10,,5626,61,116.05
2007.83333332898,November,71.42,72.59,61.71,,19341,93,78,10,,5436,29,57.10
2007.91666666231,December,81.18,78.32,83.13,,18844,103,82,13,,5345,36,72.09
2007.99999999564,January,80.48,80.95,72.76,,18456,100,83,7,,5191,42,86.60
2008.08333332897,February,85.72,81.48,97.08,,17672,102,80,9,,4941,42,90.98
2008.1666666623,March,86.08,82.50,98.26,,18979,110,87,15,,5242,41,83.71
2008.24999999563,April,70.42,69.65,65.05,,18347,87,71,21,,5165,37,76.67
2008.33333332896,May,63.15,65.60,49.43,,18109,77,66,14,,5097,27,56.70
2008.41666666229,June,72.91,81.08,47.39,,17315,85,78,5,,5146,36,74.88
2008.49999999562,July,80.63,74.09,102.35,,16765,91,69,8,,5008,30,64.12
2008.58333332895,August,103.13,106.98,107.73,,18002,125,107,9,,5251,58,118.22
2008.66666666228,September,79.04,85.49,42.69,,17475,93,83,19,,5229,38,77.78
2008.74999999561,October,78.33,85.84,37.67,,17824,94,85,17,,5435,39,76.80
2008.83333332894,November,75.87,83.39,44.31,,16835,86,78,24,,5330,30,60.24
2008.91666666227,December,77.84,85.13,47.68,,15644,82,74,21,,4969,32,68.93
2008.9999999956,January,84.03,87.12,60.96,,15908,90,77,8,,4986,46,98.74
2009.08333332893,February,71.44,78.16,34.88,,14969,72,65,10,,4709,25,56.82
2009.16666666226,March,73.03,79.65,41.26,,16271,80,72,16,,5246,36,73.45
2009.24999999559,April,79.98,79.97,75.32,,14856,80,66,14,,4928,36,78.19
2009.33333332892,May,76.46,67.72,103.40,,15150,78,57,11,,5077,30,63.24
2009.41666666225,June,66.44,62.34,75.35,,13860,62,48,6,,4620,23,53.28
2009.49999999558,July,53.05,57.86,26.64,,14000,50,45,12,,4732,23,52.02
2009.58333332891,August,56.81,62.35,43.07,,13857,53,48,10,,4743,23,51.90
2009.66666666224,September,66.36,70.52,46.15,,14552,65,57,11,,4858,31,68.30
2009.74999999557,October,73.54,67.73,93.57,,15149,75,57,10,,4961,29,62.57
2009.8333333289,November,69.37,63.35,85.84,,14773,69,52,10,,4842,31,68.52
2009.91666666223,December,95.08,85.17,124.58,,14371,92,68,17,,4680,34,77.76
2009.99999999556,January,87.92,84.99,110.40,,14190,84,67,6,,4825,39,86.51
2010.08333332889,February,68.74,72.38,45.28,,13181,61,53,11,,4444,24,57.80
2010.16666666222,March,65.02,67.36,52.67,,14162,62,53,9,,4737,25,56.49
2010.24999999555,April,86.21,83.58,86.60,,13780,80,64,20,,4564,43,100.84
2010.33333332888,May,108.71,116.39,74.21,,14072,103,91,8,,4775,38,85.18
2010.41666666221,June,95.02,101.76,61.04,,13443,86,76,8,,4587,38,88.67
2010.49999999554,July,73.84,81.10,34.77,,12872,64,58,13,,4483,24,57.30
2010.58333332887,August,81.21,81.30,70.94,,12621,69,57,11,,4579,30,70.12
2010.6666666622,September,72.50,77.05,56.02,,13315,65,57,8,,4738,32,72.29
2010.74999999553,October,102.84,113.07,58.57,,14008,97,88,8,,4960,50,107.89
2010.83333332886,November,101.75,113.38,58.74,,12701,87,80,8,,4483,33,78.79
2010.91666666219,December,106.73,115.28,58.27,,12802,92,82,7,,4452,37,88.95
2010.99999999552,January,98.30,97.86,99.92,,12683,84,69,7,,4564,36,84.42
2011.08333332885,February,75.90,82.78,38.12,,11742,60,54,8,,4155,26,66.97
2011.16666666218,March,122.51,140.44,60.98,,13454,111,105,11,,4758,46,103.48
2011.24999999551,April,77.12,82.13,52.82,,12709,66,58,7,,4461,27,64.78
2011.33333332884,May,103.99,104.11,113.54,,13140,92,76,7,,4669,43,98.57
2011.41666666217,June,88.40,97.26,46.74,,12756,76,69,12,,4381,21,51.30
2011.4999999955,July,61.10,62.66,47.21,,12635,52,44,6,,4426,16,38.69
2011.58333332883,August,71.44,67.17,80.42,,11968,58,45,6,,4206,30,76.34
2011.66666666216,September,78.44,80.66,65.66,,12379,66,56,8,,4288,25,62.40
2011.74999999549,October,83.10,90.63,47.70,,12442,70,63,20,,4570,34,79.63
2011.83333332882,November,87.71,94.96,46.99,,12588,75,67,12,,4557,38,89.25
2011.91666666215,December,65.19,67.29,48.50,,12254,54,46,26,,4490,24,57.21
2011.99999999548,January,98.42,109.33,41.19,,12677,84,77,49,,4705,35,79.62
2012.08333332881,February,95.81,105.55,43.75,,11936,77,70,23,,4320,33,81.76
2012.16666666214,March,120.93,136.87,45.84,,13021,106,99,54,,4700,53,120.69
2012.24999999547,April,93.58,100.15,67.15,,12219,77,68,26,,4549,39,91.76
2012.3333333288,May,97.78,109.93,41.42,,12607,83,77,24,,4750,27,60.84
2012.41666666213,June,60.76,63.11,43.60,,11979,49,42,10,,4484,26,62.06
2012.49999999546,July,90.36,91.50,74.60,,12000,73,61,11,,4510,33,78.31
2012.58333332879,August,73.47,81.97,35.14,,12735,63,58,6,,4540,21,49.51
2012.66666666212,September,104.98,118.92,34.39,,13016,92,86,15,,4703,33,75.10
2012.74999999545,October,90.86,99.10,45.64,,13076,80,72,15,,4675,33,75.55
2012.83333332878,November,90.70,94.35,80.63,,18503,113,97,7,,4448,28,67.38
2012.91666666211,December,90.51,101.66,44.35,,20176,123,114,7,,4287,25,62.42
2012.99999999544,January,90.25,95.93,65.84,,29456,179,157,13,,4279,38,95.05
2013.08333332877,February,98.93,99.67,95.48,,38282,255,212,24,,4112,26,67.67
2013.1666666621,March,135.64,151.99,62.18,,27592,252,233,8,,4637,34,78.48
2013.24999999543,April,122.09,118.37,194.79,,20678,170,136,20,,4283,37,92.46
2013.33333332876,May,76.51,73.40,83.25,,23295,120,95,19,,4480,28,66.89
2013.41666666209,June,117.39,123.57,80.86,,22139,175,152,35,,4376,37,90.50
2013.49999999542,July,62.51,68.26,34.50,,21621,91,82,23,,4187,26,66.46
2013.58333332875,August,93.27,105.91,40.58,,20222,127,119,20,,4107,31,80.79
2013.66666666208,September,178.91,210.90,24.51,,18263,219,214,23,,4387,46,112.23
2013.74999999541,October,85.92,90.63,59.94,,18669,108,94,21,,4483,34,81.17
2013.83333332874,November,84.64,88.63,61.91,,18072,103,89,29,,4376,36,88.05
2013.91666666207,December,79.62,90.19,30.42,,17161,92,86,7,,4221,34,86.21
2013.9999999954,January,100.33,115.55,29.15,,17913,121,115,7,,4197,30,76.50
2014.08333332873,February,75.69,78.32,55.53,,17465,89,76,13,,4024,31,82.45
2014.16666666206,March,206.99,231.26,92.75,,19301,269,248,24,,4511,60,142.36
2014.24999999539,April,84.33,94.63,31.37,,19019,108,100,8,,4267,34,85.28
2014.33333332872,May,106.10,112.90,64.99,,22955,164,144,20,,4518,35,82.91
2014.41666666205,June,158.11,171.82,82.00,,17283,184,165,19,,4388,43,104.88
2014.49999999538,July,177.76,178.99,155.47,,16794,201,167,35,,4162,49,126.01
2014.58333332871,August,187.92,204.43,100.97,,17118,216,193,23,,4133,54,139.84
2014.66666666204,September,220.16,252.60,84.09,,17742,263,249,20,,4376,61,149.20
2014.74999999537,October,109.74,113.18,89.90,,19083,141,120,23,,4561,46,107.95
2014.8333333287,November,102.55,104.27,91.66,,17089,118,99,21,,4306,38,94.45
2014.91666666203,December,124.38,122.90,139.35,,15525,130,106,29,,4122,47,122.04
2014.99999999536,January,160.51,141.57,228.97,,15637,169,123,48,,4053,54,142.60
2015.08333332869,February,147.13,155.05,101.74,,13931,138,120,19,,3750,38,108.46
2015.16666666202,March,112.94,131.02,24.24,,15386,117,112,5,,4353,30,73.76
2015.24999999535,April,116.97,123.57,105.44,,14856,117,102,21,,4064,35,92.18
2015.33333332868,May,103.86,116.28,49.68,,15012,105,97,10,,4248,32,80.63
2015.41666666201,June,103.66,121.86,15.62,,14326,100,97,3,,4061,36,94.88
2015.49999999534,July,119.48,124.65,83.49,,14296,115,99,16,,4063,23,60.59
2015.58333332867,August,126.98,137.96,104.46,,13569,116,104,19,,3951,38,102.94
2015.666666662,September,124.19,141.57,37.00,,14113,118,111,7,,4122,39,101.27
2015.74999999533,October,95.31,103.60,49.35,,15114,97,87,10,,4369,34,83.29
2015.83333332866,November,180.40,198.16,100.67,,14080,171,155,19,,4048,47,124.27
2015.91666666199,December,200.00,219.86,104.29,,13591,183,166,19,,3944,58,157.40
2015.99999999532,January,144.29,151.19,98.08,,13690,133,115,18,,3980,35,94.12
2016.08333332865,February,106.93,115.80,62.85,,13057,94,84,11,,3830,33,92.22
2016.16666666198,March,133.77,138.05,104.98,,14211,128,109,20,,4093,41,107.21
2016.24999999531,April,116.43,128.89,67.47,,13265,104,95,12,,3831,33,92.20
2016.33333332864,May,96.11,105.75,44.46,,11743,76,69,7,,3799,28,78.89
2016.41666666197,June,108.79,113.86,82.79,,9010,66,57,10,,3597,31,92.24
2016.4999999953,July,127.43,146.89,39.03,,9557,82,78,5,,4167,47,120.72
2016.58333332863,August,106.23,113.14,64.67,,9227,66,58,8,,3919,39,106.51
2016.66666666196,September,111.37,120.76,82.43,,12670,95,85,14,,4081,34,89.17
2016.74999999529,October,97.67,102.86,81.76,,12773,84,73,14,,4106,33,86.02
2016.83333332862,November,125.64,137.22,70.11,,9575,81,73,9,,3890,38,104.55
2016.91666666195,December,166.70,181.44,100.78,,9622,108,97,13,,3766,54,153.47
2016.99999999528,January,147.26,151.96,124.49,,10188,101,86,17,,3893,50,137.47
2017.08333332861,February,192.00,208.61,116.38,,8979,116,104,14,,3583,59,176.24
2017.16666666194,March,160.66,177.16,79.96,,10261,111,101,11,,4023,54,143.66
2017.24999999527,April,198.51,223.91,76.69,,9729,130,121,10,,3912,51,139.53
2017.3333333286,May,143.71,145.13,150.37,,9921,96,80,20,,4125,35,90.81
2017.41666666193,June,161.82,172.92,110.82,,10100,110,97,15,,4338,54,133.23
2017.49999999526,July,132.87,150.05,53.09,,9845,88,82,7,,4174,44,112.83
2017.58333332859,August,263.72,302.48,118.26,,9463,168,159,15,,3277,71,231.89
2017.66666666192,September,176.03,196.77,91.46,,9787,116,107,12,,3353,48,153.22
2017.74999999525,October,174.97,199.56,73.85,,10101,119,112,10,,3481,53,162.96
2017.83333332858,November,144.71,157.83,80.75,,9237,90,81,10,,3248,41,135.11
2017.91666666191,December,128.42,145.78,40.82,,9135,79,74,5,,3142,27,91.97
2017.99999999524,January,174.92,201.79,59.13,,8830,104,99,7,,3088,55,190.63
2018.08333332857,February,145.45,170.05,25.78,,8679,85,82,3,,3011,34,120.86
2018.1666666619,March,205.54,232.10,93.85,,9538,132,123,12,,3334,75,240.77
2018.24999999523,April,162.51,183.15,65.30,,9139,100,93,8,,3177,45,151.60
2018.33333332856,May,156.48,178.03,48.12,,9300,98,92,6,,3358,46,146.62
2018.41666666189,June,196.82,226.79,64.82,,9204,122,116,8,,3392,52,164.08
2018.49999999522,July,170.25,184.29,107.92,,8985,103,92,13,,3216,40,133.12
2018.58333332855,August,129.69,130.63,109.97,,8818,77,64,13,,3147,37,125.84
2018.66666666188,September,104.81,116.94,50.14,,8926,63,58,6,,3312,33,106.64
2018.74999999521,October,125.16,128.04,97.97,,9137,77,65,12,,3302,45,145.86
2018.83333332854,November,132.09,152.07,33.17,,8995,80,76,4,,3231,47,155.69
2018.91666666187,December,147.91,168.70,61.18,,8534,85,80,7,,3094,38,131.45
2018.9999999952,January,168.20,185.12,86.20,,8653,98,89,10,,3042,43,151.29
2019.08333332853,February,138.30,165.27,19.29,,7732,72,71,2,,2819,38,144.28
2019.16666666186,March,111.02,114.16,92.93,,8829,66,56,11,,3227,28,92.87
2019.24999999519,April,84.30,86.95,63.06,,8280,47,40,7,,2966,23,83.00
2019.33333332852,May,204.64,235.38,60.97,,8564,118,112,7,,3127,62,212.21
2019.41666666185,June,260.53,300.69,62.31,,8380,147,140,7,,3173,84,283.35
2019.49999999518,July,141.48,162.43,46.75,,7978,76,72,5,,2957,46,166.50
2019.58333332851,August,218.04,238.03,117.65,,8242,121,109,13,,2963,69,249.24
2019.66666666184,September,169.45,201.20,25.79,,8677,99,97,3,,3121,47,161.18
2019.74999999517,October,219.85,258.23,42.47,,8782,130,126,5,,3297,65,211.01
2019.8333333285,November,108.74,125.30,44.77,,8332,61,58,5,,3054,32,112.15
2019.91666666183,December,100.40,117.16,18.68,,7988,54,52,2,,2862,24,89.75
2019.99999999516,January,409.95,470.19,110.30,,8115,224,212,12,,2939,105,382.38
2020.08333332849,February,107.84,126.03,19.34,,7712,56,54,2,,2805,25,95.39
2020.16666666182,March,171.01,193.72,65.35,,7990,92,86,7,,2984,45,161.41
2020.24999999515,April,138.34,158.46,57.11,,7837,73,69,6,,3290,40,130.13
2020.33333332848,May,144.05,154.93,81.39,,8248,80,71,9,,3831,56,156.45
2020.41666666181,June,171.11,205.03,9.66,,7725,89,88,1,,3081,39,135.48
2020.49999999514,July,91.53,104.27,36.78,,8113,50,47,4,,,,
2020.58333332847,August,140.92,153.70,70.78,,8431,80,72,8,,,,
2020.6666666618,September,126.78,142.51,46.14,,8083,69,64,5,,,,
2020.74999999513,October,135.75,145.28,115.11,,8424,77,68,13,,,,
2020.83333332846,November,113.83,128.90,46.86,,7959,61,57,5,,,,
2020.91666666179,December,107.34,125.44,48.14,,7748,56,54,5,,,,
2020.99999999512,January,103.67,119.14,26.93,,8309,58,55,3,,,,
2021.08333332845,February,96.86,114.93,10.13,,7360,48,47,1,,,,
2021.16666666178,March,105.19,118.53,37.07,,8048,57,53,4,,,,
